0	0.36008231877401836	0.37355443280933465	0.3679908322010202	0.382332400463137	0.5338534887861859
1	0.36059333062622195	0.3743230588161347	0.36894391976612706	0.3835924563263844	0.5334370668859796
2	0.36184493086252667	0.3758968275695696	0.3706822224047993	0.38570302409464974	0.5326221059108773
3	0.36381915316283664	0.3782556616870888	0.37318570513720795	0.38864163373895616	0.5314344390759538
4	0.36649619665397204	0.38137739658961584	0.3764322702843188	0.39238339305359904	0.5299074141495462
5	0.36985414496987	0.3852374265960428	0.3803973869661048	0.3969005367487342	0.5280812721797569
6	0.3738686159211901	0.38980827772738275	0.38505365561023197	0.4021619104151013	0.5260024442839561
7	0.37851236748547584	0.3950591385968041	0.39037033833601553	0.40813242731557886	0.5237227303708756
8	0.3837548884918274	0.40095538391861496	0.39631288908969964	0.4147725394497177	0.5212983269291309
9	0.3895620047146118	0.4074581278301052	0.40284251987571	0.4220377669505518	0.5187886792964356
10	0.39589553271621747	0.41452384585056457	0.40991584081061205	0.42987833088249783	0.5162551470954202
11	0.40271301420041683	0.4221041042669964	0.4174846113964623	0.43823893312368223	0.5137594892883748
12	0.4099675623390574	0.4301454333968623	0.42549563775788063	0.44705872251577455	0.5113621964306697
13	0.41760784806255424	0.43858937601462633	0.43389084513996723	0.4562714783659233	0.509120720336825
14	0.42557824837497454	0.4473727339772929	0.4426075465191251	0.4658060306086973	0.5070876729952517
15	0.4338191703555651	0.45642802486359585	0.4515789169190409	0.47558692093705396	0.505309084227881
16	0.4422675539788246	0.4656841468371617	0.460734669588784	0.48553529203825646	0.5038228183208686
17	0.45085754494122277	0.4750672350158138	0.4700019156785416	0.4955699743074851	0.5026572512019534
18	0.4595213163770093	0.4845016778242423	0.4793061748799481	0.5056087229972829	0.5018303003299875
19	0.4681900069482203	0.49391124877424486	0.48857249227949656	0.5155695456981332	0.501348879414002
20	0.47679473360967917	0.5032202994486175	0.49772660790643064	0.525372052055987	0.5012088211822727
21	0.48526763150317925	0.5123549544194846	0.5066961212807095	0.5349387558304797	0.5013952769564431
22	0.4935428716697937	0.5212442490946263	0.5154115942446996	0.5441962640641111	0.501883566007417
23	0.5015576098078381	0.5298211570314433	0.5238075413669249	0.5530762986510128	0.5026404150599598
24	0.5092528258031888	0.538023463352004	0.5318232674404282	0.5615165105627254	0.5036255027732531
25	0.5165740233719418	0.5457944542236702	0.539403524742813	0.5694610644847906	0.5047932082100722
26	0.5234717706864472	0.5530834072913839	0.5464989771763374	0.5768609895432086	0.5060944572513807
